Company,Cluster,Industry
86aECdfB1*687AC,12,Healthcare
3acfdaD999D962&,15,Industrials
^a68eF02e8E2Caf,9,Industrials
844#4e9C1D7314c,18,Technology
^a68eF02e8E2Caf,9,Healthcare
8744c29794^B125,25,Consumer Defensive
37A^2ef58156356,9,Technology
B00bFA%93df8c17,24,Healthcare
8DbEB5#a93CE827,9,Consumer Defensive
B50d62A921+1Ab0,7,Financial Services
8C=40a70Dd0a38E,9,Consumer Defensive
08#D767F2C94885,7,Financial Services
215766E6aa=0dcD,12,Industrials
!d4d1CEA5a3b074,15,Healthcare
+2b8aE17C60009f,32,Energy
db0bc2A9c96#26b,2,Technology
41aEC1863b9b95&,15,Healthcare
5097FaEDf+e28E3,8,Communication Services
e21e13fd44369_a,32,Utilities
12%c19Eb0674d1D,32,Basic Materials
2b91AFF1cC1$3b5,24,Communication Services
%65aEDf6dA2DE76,5,Technology
F7_3EF4a3543973,18,Utilities
baB4_590cC74fD6,15,Healthcare
2-368Ce8E67e27f,9,Comsumer Cyclical
C29e*8aCd60f65E,7,Financial Services
38365Bc69516b9-,32,Utilities
3b+F8eebE596573,18,Comsumer Cyclical
@08342383470978,28,Industrials
Fff0e7dF@6077cd,2,Technology
6De385212A5D-1B,8,Financial Services
5C0AADC96a956@1,25,Real Estate
D*788f723E8Da88,10,Financial Services
85D2AE6C09F*cf3,6,Financial Services
234e33&B1C93554,24,Comsumer Cyclical
$A024fD0f3B9b4A,4,Industrials
4aaD1f@Aca9A046,9,Industrials
989597A&02497F2,18,Comsumer Cyclical
F1cC37B45e+489F,8,Financial Services
D7cEb6319d5$a28,32,Energy
61c=404FAB99663,2,Technology
e91D0DF7*71fE99,12,Utilities
B%63932F4335f2e,24,Financial Services
5389c4201BA0!eE,9,Industrials
778287c+8b199ae,2,Technology
c341@997a5dE8FB,15,Healthcare
00660530fAe0$7e,5,Technology
f077E+b063C2dDC,12,Comsumer Cyclical
50a810&2Cc6683E,18,Comsumer Cyclical
0b5aBD0!0E2FF01,18,Comsumer Cyclical
26e6F9!C0703dab,9,Industrials
84Fc1a5350438b+,24,Industrials
dd79515DCB5869*,8,Technology
8Af02725%13dce2,24,Communication Services
d71b30c0C5e50-E,5,Technology
3d90F66d9b2_975,32,Energy
A44771%272A38b0,14,Industrials
32+D296dbf059AB,15,Healthcare
20FF5E23a8^75F0,32,Consumer Defensive
d2&D1E6506fAB60,5,Healthcare
5^1E238047a47e7,6,Comsumer Cyclical
2&f1e44A87Ff0CE,2,Industrials
76e137A#8e58033,40,Consumer Defensive
83EB3Af$4E3d99c,15,Real Estate
eDFB_Bc76739B1d,18,Industrials
040B26B0220$6f8,2,Basic Materials
17B0900D2!3368c,24,Industrials
4d432A$F760F68c,15,Healthcare
595b4d0^7A29611,18,Consumer Defensive
54B4+46CB68a898,8,Communication Services
f5A2#9C397b7dFc,7,Financial Services
38b27538a2*c267,8,Communication Services
